Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/139,1,0,5.3837220002606045,5.3837220002606045,5.3837220002606045,5.3837220002606045,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/14,1,0,5.440938999527134,5.440938999527134,5.440938999527134,5.440938999527134,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/140,1,0,5.4587819995504105,5.4587819995504105,5.4587819995504105,5.4587819995504105,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/141,1,0,5.685968000761932,5.685968000761932,5.685968000761932,5.685968000761932,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/142,1,0,5.530205999093596,5.530205999093596,5.530205999093596,5.530205999093596,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/143,1,0,5.441310000605881,5.441310000605881,5.441310000605881,5.441310000605881,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/144,1,0,5.604705998848658,5.604705998848658,5.604705998848658,5.604705998848658,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/145,1,0,5.3153160006331746,5.3153160006331746,5.3153160006331746,5.3153160006331746,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/146,1,0,5.497366000781767,5.497366000781767,5.497366000781767,5.497366000781767,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/147,1,0,4.298974999983329,4.298974999983329,4.298974999983329,4.298974999983329,51.0,0.001113720006892689,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/148,1,0,5.328881001332775,5.328881001332775,5.328881001332775,5.328881001332775,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/149,1,0,5.6278910014953,5.6278910014953,5.6278910014953,5.6278910014953,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/15,1,0,5.6272769998031436,5.6272769998031436,5.6272769998031436,5.6272769998031436,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/150,1,0,6.52056199942308,6.52056199942308,6.52056199942308,6.52056199942308,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/151,1,0,5.368203999751131,5.368203999751131,5.368203999751131,5.368203999751131,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/152,1,0,5.189800998778082,5.189800998778082,5.189800998778082,5.189800998778082,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/153,1,0,5.429299000752508,5.429299000752508,5.429299000752508,5.429299000752508,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/154,1,0,5.560445000810432,5.560445000810432,5.560445000810432,5.560445000810432,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/155,1,0,5.6765819990687305,5.6765819990687305,5.6765819990687305,5.6765819990687305,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/156,1,0,5.511703000593116,5.511703000593116,5.511703000593116,5.511703000593116,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/157,1,0,5.667294999511796,5.667294999511796,5.667294999511796,5.667294999511796,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/158,1,0,5.449967999084038,5.449967999084038,5.449967999084038,5.449967999084038,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/159,1,0,5.533794999792008,5.533794999792008,5.533794999792008,5.533794999792008,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/16,1,0,5.474191999383038,5.474191999383038,5.474191999383038,5.474191999383038,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/160,1,0,4.329651999796624,4.329651999796624,4.329651999796624,4.329651999796624,51.0,0.001113720006892689,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/161,1,0,5.75889599895163,5.75889599895163,5.75889599895163,5.75889599895163,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/162,1,0,5.545486999835703,5.545486999835703,5.545486999835703,5.545486999835703,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/163,1,0,5.490513000040664,5.490513000040664,5.490513000040664,5.490513000040664,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/164,1,0,5.533433999517001,5.533433999517001,5.533433999517001,5.533433999517001,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/165,1,0,5.3617630001099315,5.3617630001099315,5.3617630001099315,5.3617630001099315,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/166,1,0,6.30613999965135,6.30613999965135,6.30613999965135,6.30613999965135,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/167,1,0,4.717396999694756,4.717396999694756,4.717396999694756,4.717396999694756,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/168,1,0,5.581343999438104,5.581343999438104,5.581343999438104,5.581343999438104,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/169,1,0,5.6601810010761255,5.6601810010761255,5.6601810010761255,5.6601810010761255,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/17,1,0,5.21481600117113,5.21481600117113,5.21481600117113,5.21481600117113,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/170,1,0,5.541709000681294,5.541709000681294,5.541709000681294,5.541709000681294,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/171,1,0,5.603025001619244,5.603025001619244,5.603025001619244,5.603025001619244,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/172,1,0,5.563970998991863,5.563970998991863,5.563970998991863,5.563970998991863,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/173,1,0,4.6121689993015025,4.6121689993015025,4.6121689993015025,4.6121689993015025,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/174,1,0,5.474644000059925,5.474644000059925,5.474644000059925,5.474644000059925,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/175,1,0,5.331907001163927,5.331907001163927,5.331907001163927,5.331907001163927,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/176,1,0,5.308983998475014,5.308983998475014,5.308983998475014,5.308983998475014,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/177,1,0,5.406697000580607,5.406697000580607,5.406697000580607,5.406697000580607,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/178,1,0,5.978315999527695,5.978315999527695,5.978315999527695,5.978315999527695,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/179,1,0,5.990328998450423,5.990328998450423,5.990328998450423,5.990328998450423,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/18,1,0,5.477918000906357,5.477918000906357,5.477918000906357,5.477918000906357,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/180,1,0,5.911361000471516,5.911361000471516,5.911361000471516,5.911361000471516,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/181,1,0,5.994396999085438,5.994396999085438,5.994396999085438,5.994396999085438,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/182,1,0,5.734751001000404,5.734751001000404,5.734751001000404,5.734751001000404,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/183,1,0,6.58763700084819,6.58763700084819,6.58763700084819,6.58763700084819,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/184,1,0,6.57227800002147,6.57227800002147,6.57227800002147,6.57227800002147,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/185,1,0,5.768713999714237,5.768713999714237,5.768713999714237,5.768713999714237,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/186,1,0,5.7920569997804705,5.7920569997804705,5.7920569997804705,5.7920569997804705,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/187,1,0,6.000617999234237,6.000617999234237,6.000617999234237,6.000617999234237,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/188,1,0,5.281853000269621,5.281853000269621,5.281853000269621,5.281853000269621,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/189,1,0,6.116214999565273,6.116214999565273,6.116214999565273,6.116214999565273,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/19,1,0,5.236846998741385,5.236846998741385,5.236846998741385,5.236846998741385,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/190,1,0,5.778291999376961,5.778291999376961,5.778291999376961,5.778291999376961,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/191,1,0,6.540708998727496,6.540708998727496,6.540708998727496,6.540708998727496,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/192,1,0,7.071603000440518,7.071603000440518,7.071603000440518,7.071603000440518,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/193,1,0,5.816492999656475,5.816492999656475,5.816492999656475,5.816492999656475,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/194,1,0,6.402370001524105,6.402370001524105,6.402370001524105,6.402370001524105,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/195,1,0,6.525419999888982,6.525419999888982,6.525419999888982,6.525419999888982,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/196,1,0,5.945315000644769,5.945315000644769,5.945315000644769,5.945315000644769,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/197,1,0,5.848783999681473,5.848783999681473,5.848783999681473,5.848783999681473,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/198,1,0,5.8782689993677195,5.8782689993677195,5.8782689993677195,5.8782689993677195,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/199,1,0,6.507345999125391,6.507345999125391,6.507345999125391,6.507345999125391,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/20,1,0,5.535216001590015,5.535216001590015,5.535216001590015,5.535216001590015,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/200,1,0,5.9919310006080195,5.9919310006080195,5.9919310006080195,5.9919310006080195,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/201,1,0,5.056541000158177,5.056541000158177,5.056541000158177,5.056541000158177,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/202,1,0,6.36637299976428,6.36637299976428,6.36637299976428,6.36637299976428,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/203,1,0,6.539515999975265,6.539515999975265,6.539515999975265,6.539515999975265,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/204,1,0,6.591223000214086,6.591223000214086,6.591223000214086,6.591223000214086,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/205,1,0,5.22702099988237,5.22702099988237,5.22702099988237,5.22702099988237,51.0,0.001113720006892689,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/206,1,0,6.668177000392461,6.668177000392461,6.668177000392461,6.668177000392461,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/207,1,0,6.3260469996748725,6.3260469996748725,6.3260469996748725,6.3260469996748725,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/208,1,0,5.719933000364108,5.719933000364108,5.719933000364108,5.719933000364108,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/209,1,0,6.489012001111405,6.489012001111405,6.489012001111405,6.489012001111405,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/21,1,0,5.510799999683513,5.510799999683513,5.510799999683513,5.510799999683513,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/210,1,0,5.699904999346472,5.699904999346472,5.699904999346472,5.699904999346472,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/211,1,0,5.716266001400072,5.716266001400072,5.716266001400072,5.716266001400072,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/212,1,0,5.6261369991261745,5.6261369991261745,5.6261369991261745,5.6261369991261745,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/213,1,0,5.896173001019633,5.896173001019633,5.896173001019633,5.896173001019633,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/214,1,0,5.857610000020941,5.857610000020941,5.857610000020941,5.857610000020941,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/215,1,0,6.1304609989747405,6.1304609989747405,6.1304609989747405,6.1304609989747405,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/216,1,0,5.9326210011931835,5.9326210011931835,5.9326210011931835,5.9326210011931835,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/217,1,0,6.010796998452861,6.010796998452861,6.010796998452861,6.010796998452861,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/218,1,0,5.770387000666233,5.770387000666233,5.770387000666233,5.770387000666233,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/219,1,0,5.753746001573745,5.753746001573745,5.753746001573745,5.753746001573745,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/22,1,0,5.642445999910706,5.642445999910706,5.642445999910706,5.642445999910706,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/220,1,0,5.770597999799065,5.770597999799065,5.770597999799065,5.770597999799065,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/221,1,0,5.7816480002657045,5.7816480002657045,5.7816480002657045,5.7816480002657045,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/222,1,0,5.932440999458777,5.932440999458777,5.932440999458777,5.932440999458777,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/223,1,0,6.6358870008116355,6.6358870008116355,6.6358870008116355,6.6358870008116355,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/224,1,0,6.513197000458604,6.513197000458604,6.513197000458604,6.513197000458604,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/225,1,0,6.257598999582115,6.257598999582115,6.257598999582115,6.257598999582115,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/226,1,0,6.178951998663251,6.178951998663251,6.178951998663251,6.178951998663251,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/227,1,0,6.0449720003816765,6.0449720003816765,6.0449720003816765,6.0449720003816765,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/228,1,0,6.833276000179467,6.833276000179467,6.833276000179467,6.833276000179467,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/229,1,0,5.845167999723344,5.845167999723344,5.845167999723344,5.845167999723344,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/23,1,0,5.524043999685091,5.524043999685091,5.524043999685091,5.524043999685091,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/230,1,0,6.568710999999894,6.568710999999894,6.568710999999894,6.568710999999894,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/231,1,0,5.693172999599483,5.693172999599483,5.693172999599483,5.693172999599483,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/232,1,0,5.658226999003091,5.658226999003091,5.658226999003091,5.658226999003091,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/233,1,0,6.5414809996582335,6.5414809996582335,6.5414809996582335,6.5414809996582335,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/234,1,0,6.534787999044056,6.534787999044056,6.534787999044056,6.534787999044056,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/235,1,0,5.6400529992970405,5.6400529992970405,5.6400529992970405,5.6400529992970405,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/236,1,0,6.440331000703736,6.440331000703736,6.440331000703736,6.440331000703736,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/237,1,0,5.766510001194547,5.766510001194547,5.766510001194547,5.766510001194547,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/238,1,0,6.506493999040686,6.506493999040686,6.506493999040686,6.506493999040686,51.0,0.001113720006892689,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/239,1,0,5.753556000854587,5.753556000854587,5.753556000854587,5.753556000854587,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/24,1,0,5.5654719999438385,5.5654719999438385,5.5654719999438385,5.5654719999438385,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/240,1,0,6.23335400086944,6.23335400086944,6.23335400086944,6.23335400086944,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/241,1,0,5.803729998660856,5.803729998660856,5.803729998660856,5.803729998660856,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/242,1,0,5.869783999514766,5.869783999514766,5.869783999514766,5.869783999514766,51.0,0.001113720006892689,0.0,6,6,6,6,6,6,6,6,6,6,6
