Time,Memory,Method
451585,3952,GET
434543,3952,GET
467114,3952,GET
452667,3952,GET
453628,3952,GET
439832,3952,GET
468686,3952,GET
431898,3952,GET
413474,3952,GET
440864,3952,GET
416159,3952,GET
427670,3952,GET
447968,3952,GET
435845,3952,GET
464369,3952,GET
465821,3952,GET
443499,3952,GET
472163,3952,GET
468516,3952,GET
431437,3952,GET
509182,3952,GET
426909,3952,GET
452827,3952,GET
469929,3968,GET
437999,3952,GET
469358,3952,GET
447357,3952,GET
439171,3952,GET
397293,3952,GET
445784,3952,GET
409466,3952,GET
424453,3952,GET
514432,3952,GET
490708,3952,GET
429013,4008,GET
487742,3952,GET
510495,3952,GET
434303,3952,GET
463237,3952,GET
486921,3952,GET
412482,3952,GET
436617,3952,GET
392154,3952,GET
383888,3952,GET
431877,3952,GET
425225,3952,GET
442698,3952,GET
420247,3952,GET
437438,3952,GET
440003,3952,GET
417311,3952,GET
466102,3952,GET
420857,3952,GET
451986,3952,GET
377095,3952,GET
416500,3952,GET
419275,3952,GET
452948,3952,GET
418223,3952,GET
410949,3952,GET
419164,3952,GET
468186,3952,GET
475008,3952,GET
416940,3952,GET
458026,3952,GET
441035,3952,GET
446094,3952,GET
415157,4048,GET
455351,3952,GET
446545,3952,GET
446324,3952,GET
430695,4208,GET
491549,3952,GET
363049,3952,GET
550560,3952,GET
413844,3952,GET
331319,3952,GET
425275,3952,GET
283410,3952,GET
407913,3952,GET
369341,3952,GET
1170269,3952,GET
446686,3952,GET
416349,3952,GET
456665,3952,GET
416579,3952,GET
444181,3952,GET
448159,3952,GET
442468,3952,GET
461292,3952,GET
421498,3952,GET
423071,3952,GET
425526,3952,GET
423723,3952,GET
457596,3952,GET
365343,3952,GET
516606,3952,GET
411059,3952,GET
433691,3952,GET
441907,3952,GET
434543,3952,GET
432088,3952,GET
420646,3952,GET
435505,3952,GET
430565,3952,GET
445724,3952,GET
435995,3952,GET
435765,3952,GET
494384,3952,GET
433881,3952,GET
475870,3952,GET
412161,3952,GET
417140,3952,GET
439051,3952,GET
435104,3952,GET
453709,3952,GET
430074,3952,GET
429664,3952,GET
541974,3952,GET
434553,3952,GET
444401,3952,GET
431016,3952,GET
450943,3952,GET
483695,3952,GET
270095,3952,GET
445533,3952,GET
496028,3952,GET
438540,3952,GET
472684,3952,GET
437498,3952,GET
486691,3952,GET
483435,3952,GET
453618,3952,GET
493864,3952,GET
516466,3952,GET
431327,3952,GET
288590,3952,GET
499835,3952,GET
435174,3952,GET
445574,3952,GET
431978,3952,GET
488314,3952,GET
472603,3952,GET
450883,3952,GET
439281,3952,GET
415838,3952,GET
489386,3952,GET
472384,3952,GET
432199,3952,GET
432499,3952,GET
417010,3952,GET
422781,3952,GET
432850,3952,GET
434002,3952,GET
419535,3952,GET
443559,3952,GET
434954,3952,GET
437228,3952,GET
432809,3952,GET
419304,3952,GET
440764,3952,GET
433792,3952,GET
412983,3952,GET
433992,3952,GET
465571,3952,GET
448129,3952,GET
451695,3952,GET
461463,3952,GET
419204,3952,GET
422230,3952,GET
442708,3952,GET
448729,3952,GET
421278,3952,GET
460642,4208,GET
443649,3952,GET
420557,3952,GET
291896,3952,GET
419545,3952,GET
449050,3952,GET
471642,3952,GET
427600,3952,GET
421869,3952,GET
443339,3952,GET
424283,3952,GET
432599,3952,GET
467555,3952,GET
429443,3952,GET
427189,3952,GET
427029,3952,GET
431727,3952,GET
422140,3952,GET
430034,3952,GET
417421,3992,GET
420347,3952,GET
458769,3952,GET
462676,3952,GET
428151,3952,GET
447226,3952,GET
458177,3952,GET
416680,3952,GET
447026,3952,GET
491339,3952,GET
456464,3952,GET
511918,3952,GET
434353,3952,GET
529931,3952,GET
446315,3952,GET
378157,3952,GET
419916,3952,GET
427660,3952,GET
422480,3952,GET
452417,3952,GET
443570,3952,GET
451835,3952,GET
422701,3952,GET
440604,3952,GET
419425,3952,GET
423211,3952,GET
441997,3952,GET
270486,3952,GET
423673,3952,GET
425786,3952,GET
465461,3952,GET
419965,3952,GET
415186,3952,GET
272670,3952,GET
424233,3952,GET
420958,3952,GET
468607,3952,GET
282107,3952,GET
420957,3952,GET
269053,3952,GET
416419,3952,GET
278311,3952,GET
435725,3952,GET
284202,3952,GET
454771,3952,GET
421789,3952,GET
462244,3952,GET
450803,3992,GET
435725,3952,GET
432820,3952,GET
497200,3952,GET
467865,3952,GET
485699,3952,GET
447817,3952,GET
463977,3952,GET
399097,3952,GET
456584,3952,GET
436066,3952,GET
442698,4016,GET
426678,3888,GET
409657,3888,GET
401812,3888,GET
425997,3888,GET
422330,3888,GET
267050,3888,GET
383097,3888,GET
406971,3888,GET
403655,3888,GET
413774,3888,GET
415768,3888,GET
419475,3888,GET
463026,3888,GET
434312,3888,GET
433962,3888,GET
431998,3888,GET
446746,3888,GET
438069,3888,GET
422119,3888,GET
443971,3888,GET
425496,3888,GET
475319,3888,GET
513671,3888,GET
479396,3888,GET
362859,4168,GET
384560,3888,GET
253634,3888,GET
282509,3888,GET
435484,3888,GET
383949,3888,GET
504223,3888,GET
430505,3888,GET
413974,3888,GET
422681,3888,GET
438731,3888,GET
486821,3888,GET
511337,3888,GET
414295,3888,GET
521878,3888,GET
466784,3888,GET
706964,3888,GET
453209,3888,GET
428372,3888,GET
431588,3888,GET
403646,3888,GET
408064,3888,GET
435656,3888,GET
417682,3888,GET
411621,3888,GET
439813,3888,GET
449521,3888,GET
459631,3888,GET
421039,3888,GET
419005,3888,GET
414927,3888,GET
431799,3888,GET
423373,3888,GET
401762,3888,GET
412472,3888,GET
419836,3888,GET
426489,3888,GET
396212,3888,GET
414285,3888,GET
430747,3888,GET
437700,3888,GET
408705,3888,GET
426057,3888,GET
423042,3888,GET
430707,3888,GET
433451,3888,GET
410168,3888,GET
428232,3888,GET
441777,3888,GET
416670,3888,GET
436297,3888,GET
451625,3888,GET
459190,3888,GET
414576,3888,GET
452878,3888,GET
422250,3888,GET
448590,3888,GET
449632,3888,GET
426859,3888,GET
422632,3888,GET
452237,3888,GET
413685,3888,GET
407743,3888,GET
451656,3888,GET
439423,3888,GET
469980,3888,GET
456956,3888,GET
402764,3888,GET
412813,3888,GET
450133,3888,GET
423042,3888,GET
409647,3888,GET
451365,3888,GET
278481,840,POST
158718,664,POST
174967,664,POST
166141,664,POST
158718,664,POST
144250,664,POST
144611,664,POST
144440,664,POST
142457,664,POST
140703,664,POST
123110,664,POST
136345,664,POST
144049,664,POST
163165,664,POST
141455,664,POST
151033,664,POST
196388,664,POST
146324,664,POST
100698,664,POST
141114,664,POST
167714,664,POST
142657,664,POST
137949,664,POST
153698,664,POST
141195,664,POST
169146,664,POST
144450,664,POST
163917,664,POST
167483,664,POST
88676,664,POST
142637,664,POST
153377,664,POST
138099,664,POST
138720,664,POST
148559,664,POST
139260,664,POST
140864,664,POST
142887,664,POST
161312,664,POST
139261,664,POST
139671,664,POST
131106,664,POST
140984,664,POST
205955,664,POST
170670,664,POST
141956,664,POST
144210,664,POST
147917,664,POST
146023,664,POST
148918,664,POST
146384,664,POST
149771,664,POST
172263,664,POST
166312,664,POST
147747,664,POST
147356,664,POST
156283,664,POST
144791,664,POST
175428,664,POST
169788,664,POST
172022,664,POST
160450,664,POST
155160,664,POST
91752,664,POST
164057,664,POST
123671,664,POST
160871,664,POST
293700,664,POST
140262,664,POST
165119,664,POST
175208,664,POST
141034,664,POST
137477,664,POST
160400,664,POST
144531,664,POST
138769,664,POST
160881,664,POST
139972,664,POST
135423,664,POST
139771,664,POST
