Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/502,1,0,5.496879999554949,5.496879999554949,5.496879999554949,5.496879999554949,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/503,1,0,3.423844000280951,3.423844000280951,3.423844000280951,3.423844000280951,51.0,0.0011136522204502012,0.0,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/504,1,0,5.665605000103824,5.665605000103824,5.665605000103824,5.665605000103824,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/505,1,0,3.798404000008304,3.798404000008304,3.798404000008304,3.798404000008304,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/506,1,0,5.502941000031569,5.502941000031569,5.502941000031569,5.502941000031569,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/507,1,0,5.697736000001896,5.697736000001896,5.697736000001896,5.697736000001896,51.0,0.0011136522204502012,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/508,1,0,4.8910679997788975,4.8910679997788975,4.8910679997788975,4.8910679997788975,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/509,1,0,3.6881669998365396,3.6881669998365396,3.6881669998365396,3.6881669998365396,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/51,1,0,4.693295999913971,4.693295999913971,4.693295999913971,4.693295999913971,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/510,1,0,4.792794000422873,4.792794000422873,4.792794000422873,4.792794000422873,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/511,1,0,3.608528999848204,3.608528999848204,3.608528999848204,3.608528999848204,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/512,1,0,4.998407999664778,4.998407999664778,4.998407999664778,4.998407999664778,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/513,1,0,3.6932680000063556,3.6932680000063556,3.6932680000063556,3.6932680000063556,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/514,1,0,4.123491999962425,4.123491999962425,4.123491999962425,4.123491999962425,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/515,1,0,3.564767000170832,3.564767000170832,3.564767000170832,3.564767000170832,51.0,0.0011136522204502012,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/516,1,0,5.266919999940001,5.266919999940001,5.266919999940001,5.266919999940001,51.0,0.0011136522204502012,0.0,5,5,5,5,5,5,5,5,5,5,5
