Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
DELETE,/criminal/1093,1,0,4.1457040006207535,4.1457040006207535,4.1457040006207535,4.1457040006207535,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1094,1,0,4.289253000024473,4.289253000024473,4.289253000024473,4.289253000024473,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1095,1,0,4.139894001127686,4.139894001127686,4.139894001127686,4.139894001127686,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1096,1,0,4.126899999391753,4.126899999391753,4.126899999391753,4.126899999391753,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1097,1,0,4.182844000752084,4.182844000752084,4.182844000752084,4.182844000752084,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1098,1,0,4.229871999996249,4.229871999996249,4.229871999996249,4.229871999996249,54.0,0.001112992539252434,0.0,4,4,4,4,4,4,4,4,4,4,4
DELETE,/criminal/1099,43,0,44,44.32344058139194,39.76317900014692,48.93139799969504,54.0,0.04785867918785467,0.0,44,46,46,47,48,48,49,49,49,49,49
DELETE,/criminal/10999,7,0,12,10.826821571494552,7.261613000082434,14.632649999839487,54.0,0.007790947774767039,0.0,12,12,13,13,15,15,15,15,15,15,15
DELETE,/criminal/11,1,0,5.9968870009470265,5.9968870009470265,5.9968870009470265,5.9968870009470265,54.0,0.001112992539252434,0.0,6,6,6,6,6,6,6,6,6,6,6
DELETE,/criminal/11000,2,0,19.103572998574236,19.48972049922304,19.103572998574236,19.875867999871843,54.0,0.002225985078504868,0.0,20,20,20,20,20,20,20,20,20,20,20
DELETE,/criminal/11002,5,0,27,27.33123540019733,26.146908001464908,28.622477999306284,54.0,0.005564962696262171,0.0,27,28,28,29,29,29,29,29,29,29,29
DELETE,/criminal/11005,9,0,45,45.23599155537441,43.067308000900084,47.57645300014701,54.0,0.010016932853271907,0.0,45,46,46,47,48,48,48,48,48,48,48
DELETE,/criminal/11006,9,0,60,51.55574411098011,39.02911499972106,61.95489899982931,54.0,0.010016932853271907,0.0,60,60,61,61,62,62,62,62,62,62,62
DELETE,/criminal/11008,15,0,55,56.38610020008249,50.752934999763966,64.45865200112166,54.0,0.016694888088786514,0.0,55,56,63,64,64,64,64,64,64,64,64
DELETE,/criminal/11013,35,0,56,56.13607751433197,51.64025500016578,61.55983999997261,54.0,0.038954738873835194,0.0,56,57,58,58,60,61,62,62,62,62,62
DELETE,/criminal/11026,18,0,43,43.761242111031606,40.765453999483725,47.125310000410536,54.0,0.020033865706543814,0.0,44,45,45,46,47,47,47,47,47,47,47
DELETE,/criminal/11099,27,0,29,26.68272018531247,14.882859000863391,33.16844199980551,54.0,0.03005079855981572,0.0,29,30,31,31,32,33,33,33,33,33,33
DELETE,/criminal/111,2,0,5.392406999817467,5.560130500271043,5.392406999817467,5.727854000724619,54.0,0.002225985078504868,0.0,6,6,6,6,6,6,6,6,6,6,6
DELETE,/criminal/11105,3,0,28,27.76887233327822,27.18587200070033,28.400223000062397,54.0,0.0033389776177573027,0.0,28,28,28,28,28,28,28,28,28,28,28
DELETE,/criminal/11106,13,0,44,43.161235384664344,25.884537999445456,53.46749299860676,54.0,0.014468903010281644,0.0,44,45,45,46,46,53,53,53,53,53,53
DELETE,/criminal/11126,18,0,41,40.3685998885016,37.31118199902994,42.873736998444656,54.0,0.020033865706543814,0.0,41,42,42,42,43,43,43,43,43,43,43
DELETE,/criminal/11130,39,0,44,44.08257889735978,39.70385700085899,48.45938499965996,54.0,0.04340670903084493,0.0,44,45,46,46,47,48,48,48,48,48,48
DELETE,/criminal/11199,100,0,61,61.07986511002309,49.12183499982348,69.30846499926702,54.0,0.11129925392524342,0.0,61,63,65,66,67,68,69,69,69,69,69
DELETE,/criminal/1125,1,0,47.20067100060987,47.20067100060987,47.20067100060987,47.20067100060987,54.0,0.001112992539252434,0.0,47,47,47,47,47,47,47,47,47,47,47
DELETE,/criminal/11299,100,0,65,66.31489094994322,56.20433200056141,77.87475700024515,54.0,0.11129925392524342,0.0,66,70,71,72,75,76,77,78,78,78,78
DELETE,/criminal/113,2,0,5,5.219317999944906,4.774421000547591,5.664214999342221,54.0,0.002225985078504868,0.0,6,6,6,6,6,6,6,6,6,6,6
DELETE,/criminal/11399,12,0,11,11.276911250509633,10.163811000893475,12.50563200119359,54.0,0.01335591047102921,0.0,11,12,12,12,12,13,13,13,13,13,13
DELETE,/criminal/11411,88,0,58,58.49089119318375,49.709524000718375,70.3729659999226,54.0,0.09794334345421421,0.0,58,60,63,64,67,68,70,70,70,70,70
DELETE,/criminal/1142,9,0,86,83.52260311100206,65.64723600058642,90.67847799997253,54.0,0.010016932853271907,0.0,86,88,88,89,91,91,91,91,91,91,91
DELETE,/criminal/1143,4,0,61,67.72042124975997,51.42361000071105,83.78035499845282,54.0,0.004451970157009736,0.0,74,74,84,84,84,84,84,84,84,84,84
