Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/31,1,0,12.563329000840895,12.563329000840895,12.563329000840895,12.563329000840895,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/32,1,0,12.580791999425855,12.580791999425855,12.580791999425855,12.580791999425855,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/33,1,0,12.707238998700632,12.707238998700632,12.707238998700632,12.707238998700632,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/34,1,0,12.190080999062047,12.190080999062047,12.190080999062047,12.190080999062047,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/35,1,0,12.725251999654574,12.725251999654574,12.725251999654574,12.725251999654574,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/36,1,0,11.566343000595225,11.566343000595225,11.566343000595225,11.566343000595225,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/37,1,1,2.5199249994329875,2.5199249994329875,2.5199249994329875,2.5199249994329875,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/38,1,0,12.939112000822206,12.939112000822206,12.939112000822206,12.939112000822206,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/39,1,0,13.471659000060754,13.471659000060754,13.471659000060754,13.471659000060754,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/40,1,0,12.250142000993947,12.250142000993947,12.250142000993947,12.250142000993947,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/41,1,0,13.432585999908042,13.432585999908042,13.432585999908042,13.432585999908042,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/42,1,0,12.413247999575105,12.413247999575105,12.413247999575105,12.413247999575105,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/43,1,0,12.405512999976054,12.405512999976054,12.405512999976054,12.405512999976054,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/44,1,1,2.8068419996998273,2.8068419996998273,2.8068419996998273,2.8068419996998273,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/45,1,0,5.640094001137186,5.640094001137186,5.640094001137186,5.640094001137186,51.0,0.0016758138682395581,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/46,1,0,6.600251001145807,6.600251001145807,6.600251001145807,6.600251001145807,51.0,0.0016758138682395581,0.0,7,7,7,7,7,7,7,7,7,7,7
PUT,/criminal/47,1,0,13.058275000730646,13.058275000730646,13.058275000730646,13.058275000730646,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/48,1,0,13.44461799999408,13.44461799999408,13.44461799999408,13.44461799999408,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/49,1,1,2.6223069999105064,2.6223069999105064,2.6223069999105064,2.6223069999105064,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/50,1,0,50.30092500055616,50.30092500055616,50.30092500055616,50.30092500055616,51.0,0.0016758138682395581,0.0,50,50,50,50,50,50,50,50,50,50,50
PUT,/criminal/51,1,0,7.617735000167158,7.617735000167158,7.617735000167158,7.617735000167158,51.0,0.0016758138682395581,0.0,8,8,8,8,8,8,8,8,8,8,8
PUT,/criminal/52,1,0,13.539826000851463,13.539826000851463,13.539826000851463,13.539826000851463,51.0,0.0016758138682395581,0.0,14,14,14,14,14,14,14,14,14,14,14
PUT,/criminal/53,1,0,13.038809000136098,13.038809000136098,13.038809000136098,13.038809000136098,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/54,1,0,12.446390001059626,12.446390001059626,12.446390001059626,12.446390001059626,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/55,1,0,12.727195999104879,12.727195999104879,12.727195999104879,12.727195999104879,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/56,1,0,12.786205999873346,12.786205999873346,12.786205999873346,12.786205999873346,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/57,1,0,12.899147001007805,12.899147001007805,12.899147001007805,12.899147001007805,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/58,1,0,12.1427419999236,12.1427419999236,12.1427419999236,12.1427419999236,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/59,1,0,13.693393000721699,13.693393000721699,13.693393000721699,13.693393000721699,51.0,0.0016758138682395581,0.0,14,14,14,14,14,14,14,14,14,14,14
PUT,/criminal/60,1,1,2.6209340012428584,2.6209340012428584,2.6209340012428584,2.6209340012428584,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/61,1,0,14.726075998623855,14.726075998623855,14.726075998623855,14.726075998623855,51.0,0.0016758138682395581,0.0,15,15,15,15,15,15,15,15,15,15,15
PUT,/criminal/62,1,0,13.345272000151454,13.345272000151454,13.345272000151454,13.345272000151454,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/63,1,1,2.446758000587579,2.446758000587579,2.446758000587579,2.446758000587579,0.0,0.0016758138682395581,0.0016758138682395581,2,2,2,2,2,2,2,2,2,2,2
PUT,/criminal/64,1,0,49.89684800057148,49.89684800057148,49.89684800057148,49.89684800057148,51.0,0.0016758138682395581,0.0,50,50,50,50,50,50,50,50,50,50,50
PUT,/criminal/65,1,1,2.622527001221897,2.622527001221897,2.622527001221897,2.622527001221897,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/66,1,0,50.2066079989163,50.2066079989163,50.2066079989163,50.2066079989163,51.0,0.0016758138682395581,0.0,50,50,50,50,50,50,50,50,50,50,50
PUT,/criminal/67,1,1,2.467136999257491,2.467136999257491,2.467136999257491,2.467136999257491,0.0,0.0016758138682395581,0.0016758138682395581,2,2,2,2,2,2,2,2,2,2,2
PUT,/criminal/68,1,0,49.93886700140138,49.93886700140138,49.93886700140138,49.93886700140138,51.0,0.0016758138682395581,0.0,50,50,50,50,50,50,50,50,50,50,50
PUT,/criminal/69,1,0,17.397034000168787,17.397034000168787,17.397034000168787,17.397034000168787,51.0,0.0016758138682395581,0.0,17,17,17,17,17,17,17,17,17,17,17
PUT,/criminal/70,1,0,12.821171001633047,12.821171001633047,12.821171001633047,12.821171001633047,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/71,1,0,11.729076999472454,11.729076999472454,11.729076999472454,11.729076999472454,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/72,1,0,12.390345000312664,12.390345000312664,12.390345000312664,12.390345000312664,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/73,1,0,5.830489999425481,5.830489999425481,5.830489999425481,5.830489999425481,51.0,0.0016758138682395581,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/74,1,0,5.816664001031313,5.816664001031313,5.816664001031313,5.816664001031313,51.0,0.0016758138682395581,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/75,1,0,14.932903000953957,14.932903000953957,14.932903000953957,14.932903000953957,51.0,0.0016758138682395581,0.0,15,15,15,15,15,15,15,15,15,15,15
PUT,/criminal/76,1,0,12.138953999965452,12.138953999965452,12.138953999965452,12.138953999965452,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/77,1,1,2.6774299985845573,2.6774299985845573,2.6774299985845573,2.6774299985845573,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/78,1,0,50.60358999980963,50.60358999980963,50.60358999980963,50.60358999980963,51.0,0.0016758138682395581,0.0,51,51,51,51,51,51,51,51,51,51,51
PUT,/criminal/79,1,0,12.780915998519049,12.780915998519049,12.780915998519049,12.780915998519049,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/80,1,0,17.917006998686702,17.917006998686702,17.917006998686702,17.917006998686702,51.0,0.0016758138682395581,0.0,18,18,18,18,18,18,18,18,18,18,18
PUT,/criminal/81,1,1,2.596508000351605,2.596508000351605,2.596508000351605,2.596508000351605,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/82,1,0,50.667589999648044,50.667589999648044,50.667589999648044,50.667589999648044,51.0,0.0016758138682395581,0.0,51,51,51,51,51,51,51,51,51,51,51
PUT,/criminal/83,1,1,2.603971999633359,2.603971999633359,2.603971999633359,2.603971999633359,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/84,1,0,12.9170799991698,12.9170799991698,12.9170799991698,12.9170799991698,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/85,1,1,2.6103550007974263,2.6103550007974263,2.6103550007974263,2.6103550007974263,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/86,1,0,50.802723000742844,50.802723000742844,50.802723000742844,50.802723000742844,51.0,0.0016758138682395581,0.0,51,51,51,51,51,51,51,51,51,51,51
PUT,/criminal/87,1,0,13.246077000076184,13.246077000076184,13.246077000076184,13.246077000076184,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/88,1,1,2.685274999748799,2.685274999748799,2.685274999748799,2.685274999748799,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/89,1,0,51.317837000169675,51.317837000169675,51.317837000169675,51.317837000169675,51.0,0.0016758138682395581,0.0,51,51,51,51,51,51,51,51,51,51,51
PUT,/criminal/9,1,0,17.521616999147227,17.521616999147227,17.521616999147227,17.521616999147227,51.0,0.0016758138682395581,0.0,18,18,18,18,18,18,18,18,18,18,18
PUT,/criminal/90,1,1,2.576340999439708,2.576340999439708,2.576340999439708,2.576340999439708,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/91,1,0,13.112496999383438,13.112496999383438,13.112496999383438,13.112496999383438,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/92,1,1,2.4963710002339212,2.4963710002339212,2.4963710002339212,2.4963710002339212,0.0,0.0016758138682395581,0.0016758138682395581,2,2,2,2,2,2,2,2,2,2,2
PUT,/criminal/93,1,0,49.926203000723035,49.926203000723035,49.926203000723035,49.926203000723035,51.0,0.0016758138682395581,0.0,50,50,50,50,50,50,50,50,50,50,50
PUT,/criminal/94,1,1,2.541997000662377,2.541997000662377,2.541997000662377,2.541997000662377,0.0,0.0016758138682395581,0.0016758138682395581,3,3,3,3,3,3,3,3,3,3,3
PUT,/criminal/95,1,0,50.33908600125869,50.33908600125869,50.33908600125869,50.33908600125869,51.0,0.0016758138682395581,0.0,50,50,50,50,50,50,50,50,50,50,50
PUT,/criminal/96,1,0,12.261924999620533,12.261924999620533,12.261924999620533,12.261924999620533,51.0,0.0016758138682395581,0.0,12,12,12,12,12,12,12,12,12,12,12
PUT,/criminal/97,1,1,2.4732279998715967,2.4732279998715967,2.4732279998715967,2.4732279998715967,0.0,0.0016758138682395581,0.0016758138682395581,2,2,2,2,2,2,2,2,2,2,2
PUT,/criminal/98,1,0,12.92649900096876,12.92649900096876,12.92649900096876,12.92649900096876,51.0,0.0016758138682395581,0.0,13,13,13,13,13,13,13,13,13,13,13
PUT,/criminal/99,1,0,5.641316000037477,5.641316000037477,5.641316000037477,5.641316000037477,51.0,0.0016758138682395581,0.0,6,6,6,6,6,6,6,6,6,6,6
,Aggregated,120,26,12,13.141886875094619,1.9867369992425665,51.317837000169675,39.95,0.20109766418874697,0.04357116057422851,12,13,13,13,50,50,51,51,51,51,51
