Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
PUT,/criminal/1078,1,0,4.673666999224224,4.673666999224224,4.673666999224224,4.673666999224224,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1079,1,0,3.96326699956262,3.96326699956262,3.96326699956262,3.96326699956262,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1080,1,0,4.293013998903916,4.293013998903916,4.293013998903916,4.293013998903916,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/10801,100,0,66,65.21616595004161,47.49216800155409,76.84389700079919,51.0,0.11132235744453249,0.0,67,70,72,72,74,75,76,77,77,77,77
PUT,/criminal/1081,1,0,4.66953800059855,4.66953800059855,4.66953800059855,4.66953800059855,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1082,1,0,4.590230000758311,4.590230000758311,4.590230000758311,4.590230000758311,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1083,1,0,4.358926998975221,4.358926998975221,4.358926998975221,4.358926998975221,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1084,1,0,4.663446999984444,4.663446999984444,4.663446999984444,4.663446999984444,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1085,1,0,4.899367999314563,4.899367999314563,4.899367999314563,4.899367999314563,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1086,1,0,4.643701000532019,4.643701000532019,4.643701000532019,4.643701000532019,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1087,1,0,4.65144499867165,4.65144499867165,4.65144499867165,4.65144499867165,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1088,1,0,4.692151000199374,4.692151000199374,4.692151000199374,4.692151000199374,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1089,1,0,4.57966099929763,4.57966099929763,4.57966099929763,4.57966099929763,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/109,2,0,5.130522000399651,5.36548150012095,5.130522000399651,5.600440999842249,51.0,0.00222644714889065,0.0,6,6,6,6,6,6,6,6,6,6,6
PUT,/criminal/1090,1,0,4.078332000062801,4.078332000062801,4.078332000062801,4.078332000062801,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/10901,100,0,75,75.65062512001532,59.68525600110297,82.53173100092681,51.0,0.11132235744453249,0.0,76,77,78,79,80,81,82,83,83,83,83
PUT,/criminal/1091,1,0,4.561616999126272,4.561616999126272,4.561616999126272,4.561616999126272,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1092,1,0,4.509219001192832,4.509219001192832,4.509219001192832,4.509219001192832,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1093,1,0,4.616879999957746,4.616879999957746,4.616879999957746,4.616879999957746,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1094,1,0,4.876556000454002,4.876556000454002,4.876556000454002,4.876556000454002,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1095,1,0,4.610056999808876,4.610056999808876,4.610056999808876,4.610056999808876,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1096,1,0,4.537651999271475,4.537651999271475,4.537651999271475,4.537651999271475,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/1097,1,0,3.9241140002559405,3.9241140002559405,3.9241140002559405,3.9241140002559405,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1098,1,0,4.201111998554552,4.201111998554552,4.201111998554552,4.201111998554552,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1099,1,0,4.228083000270999,4.228083000270999,4.228083000270999,4.228083000270999,51.0,0.001113223574445325,0.0,4,4,4,4,4,4,4,4,4,4,4
PUT,/criminal/1100,1,0,4.599407000569045,4.599407000569045,4.599407000569045,4.599407000569045,51.0,0.001113223574445325,0.0,5,5,5,5,5,5,5,5,5,5,5
PUT,/criminal/11001,9,0,13,12.988458111067303,10.192384999754722,15.498513999773422,51.0,0.010019012170007925,0.0,13,14,14,15,15,15,15,15,15,15,15
PUT,/criminal/11002,4,0,26,26.7525832496176,25.837973998932284,27.68605199889862,51.0,0.0044528942977813,0.0,27,27,28,28,28,28,28,28,28,28,28
